Sample_name,Label,Hash,nReads
MFU-52193-1363-d1-1_S29,MFU,d6f69979e2e7c50e468fdb7a4ad00eb8296b8bf9,547
MFU-52193-180-d1-1_S31,MFU,d6f69979e2e7c50e468fdb7a4ad00eb8296b8bf9,1225
MFU-52193-866-d1-1_S57,MFU,d6f69979e2e7c50e468fdb7a4ad00eb8296b8bf9,184
MFU-52193-541-d1-1_S8,MFU,d6f69979e2e7c50e468fdb7a4ad00eb8296b8bf9,137
MFU-52193-774-d1-1_S49,MFU,d6f69979e2e7c50e468fdb7a4ad00eb8296b8bf9,118
MFU-52193-1261-d5-1_S60,MFU,d6f69979e2e7c50e468fdb7a4ad00eb8296b8bf9,4
MFU-52193-1330-d5-1_S5,MFU,d6f69979e2e7c50e468fdb7a4ad00eb8296b8bf9,23
MFU-52193-1175-d5-1_S46,MFU,d6f69979e2e7c50e468fdb7a4ad00eb8296b8bf9,570
MFU-52193-225-d10-1_S99,MFU,d6f69979e2e7c50e468fdb7a4ad00eb8296b8bf9,2
MFU-52193-1865-d1-1_S87,MFU,d6f69979e2e7c50e468fdb7a4ad00eb8296b8bf9,12
MFU-52193-453-d10-1_S90,MFU,d6f69979e2e7c50e468fdb7a4ad00eb8296b8bf9,26
MFU-52193-1751-d1-1_S48,MFU,d6f69979e2e7c50e468fdb7a4ad00eb8296b8bf9,157
MFU-52193-34-d1-1_S58,MFU,d6f69979e2e7c50e468fdb7a4ad00eb8296b8bf9,3647
MFU-52193-539-d1-1_S47,MFU,d6f69979e2e7c50e468fdb7a4ad00eb8296b8bf9,782
MFU-52193-1229-d1-1_S12,MFU,d6f69979e2e7c50e468fdb7a4ad00eb8296b8bf9,20186
MFU-52193-1301-d5-1_S54,MFU,d6f69979e2e7c50e468fdb7a4ad00eb8296b8bf9,623
MFU-52193-704-d1-1_S75,MFU,d6f69979e2e7c50e468fdb7a4ad00eb8296b8bf9,15478
MFU-52193-1291-d1-1_S40,MFU,d6f69979e2e7c50e468fdb7a4ad00eb8296b8bf9,12995
MFU-52193-1255-d1-1_S17,MFU,d6f69979e2e7c50e468fdb7a4ad00eb8296b8bf9,1389
MFU-52193-267-d1-1_S85,MFU,d6f69979e2e7c50e468fdb7a4ad00eb8296b8bf9,8037
MFU-52193-872-d1-1_S66,MFU,d6f69979e2e7c50e468fdb7a4ad00eb8296b8bf9,3232
MFU-52193-1167-d1-1_S10,MFU,d6f69979e2e7c50e468fdb7a4ad00eb8296b8bf9,262
MFU-52193-732-d1-1_S77,MFU,d6f69979e2e7c50e468fdb7a4ad00eb8296b8bf9,353
MFU-52193-362-d1-1_S108,MFU,d6f69979e2e7c50e468fdb7a4ad00eb8296b8bf9,159
MFU-52193-1107-d1-1_S37,MFU,d0e9652869aead5d07a070dd634b4c12000d4a69,146
