Sample_name,Label,Hash,nReads
MFU-52193-423-d1-1_S35,MFU,9f896cefaa3bc0a4cfdd678ac28c131d15ef8c2d,1607
MFU-52193-227-d1-1_S75,MFU,55d9c41de4cdac5cca062c1976d099f90720f58b,1102
MFU-52193-300-d1-1_S17,MFU,cd894d41ebc2eb01885f694ea09174ab0caee1fc,295
MFU-52193-823-d1-1_S9,MFU,b2220b6b1670d495c936dd53008e7ca257b5d6bc,1670
MFU-52193-1501-d1-1_S13,MFU,b2220b6b1670d495c936dd53008e7ca257b5d6bc,492
MFU-52193-1024-d1-1_S36,MFU,b2220b6b1670d495c936dd53008e7ca257b5d6bc,443
MFU-52193-617-d1-1_S72,MFU,b2220b6b1670d495c936dd53008e7ca257b5d6bc,1483
MFU-52193-977-d1-1_S53,MFU,b2220b6b1670d495c936dd53008e7ca257b5d6bc,3047
MFU-52193-517-d1-1_S19,MFU,b2220b6b1670d495c936dd53008e7ca257b5d6bc,1562
MFU-52193-182-d1-1_S22,MFU,b2220b6b1670d495c936dd53008e7ca257b5d6bc,827
MFU-52193-1449-d1-1_S71,MFU,b2220b6b1670d495c936dd53008e7ca257b5d6bc,2875
MFU-52193-1295-d1-1_S34,MFU,b2220b6b1670d495c936dd53008e7ca257b5d6bc,1708
MFU-52193-1091-d1-1_S44,MFU,b2220b6b1670d495c936dd53008e7ca257b5d6bc,716
MFU-52193-435-d1-1_S31,MFU,b2220b6b1670d495c936dd53008e7ca257b5d6bc,8500
MFU-52193-1575-d1-1_S21,MFU,b2220b6b1670d495c936dd53008e7ca257b5d6bc,142
MFU-52193-227-d1-1_S75,MFU,b2220b6b1670d495c936dd53008e7ca257b5d6bc,5936
MFU-52193-847-d1-1_S37,MFU,b2220b6b1670d495c936dd53008e7ca257b5d6bc,338
MFU-52193-1871-d1-1_S18,MFU,b2220b6b1670d495c936dd53008e7ca257b5d6bc,7329
MFU-52193-1157-d1-1_S78,MFU,b2220b6b1670d495c936dd53008e7ca257b5d6bc,2045
MFU-52193-1281-d1-1_S45,MFU,b2220b6b1670d495c936dd53008e7ca257b5d6bc,1637
MFU-52193-1811-d1-1_S54,MFU,b2220b6b1670d495c936dd53008e7ca257b5d6bc,1761
MFU-52193-156-d1-1_S56,MFU,b2220b6b1670d495c936dd53008e7ca257b5d6bc,2363
MFU-52193-1474-d1-1_S80,MFU,b2220b6b1670d495c936dd53008e7ca257b5d6bc,395
MFU-52193-352-d1-1_S26,MFU,b2220b6b1670d495c936dd53008e7ca257b5d6bc,1650
MFU-52193-300-d1-1_S17,MFU,b2220b6b1670d495c936dd53008e7ca257b5d6bc,3747
MFU-52193-645-d1-1_S67,MFU,b2220b6b1670d495c936dd53008e7ca257b5d6bc,1339
MFU-52193-617-d1-1_S72,MFU,83801e31ac8cef8a7316f4e222f384e02c0ddd3d,40
MFU-52193-506-d1-1_S49,MFU,b5ffe32e51488eab3be07bd7cc2213ec45422503,18
MFU-52193-1501-d1-1_S13,MFU,2a0197678300368ee235231d107a595a8efc3b42,399
MFU-52193-1044-d1-1_S77,MFU,2a0197678300368ee235231d107a595a8efc3b42,2256
MFU-52193-150-d5-1_S86,MFU,2a0197678300368ee235231d107a595a8efc3b42,260899
MFU-52193-617-d1-1_S72,MFU,2a0197678300368ee235231d107a595a8efc3b42,644
MFU-52193-1157-d1-1_S78,MFU,2a0197678300368ee235231d107a595a8efc3b42,5233
MFU-52193-878-d1-1_S39,MFU,2a0197678300368ee235231d107a595a8efc3b42,1454
